,14296,17650,19597,16147,12673,12137,18820,10723,10823,12129,14837,14133,7597,9436,12393,12141,14300,9344,18830,7426,12395,18832,18828,10727,12683,19778,19788,7695,20259,20265,20255,20257,22082,22074,11372,22076,23858,25657,25862,26131,26423,27221,27734,28028,13485,30940,31846,31848,35747,36089
2019-03-26,,3.08,,5.550000000000001,,4.63,8.33,,4.57,2.3,5.2,7.13,4.085,6.17,4.35,5.2,,,5.0649999999999995,4.77,3.03,4.6850000000000005,2.87,2.5,,3.9,2.37,,6.07,7.085,,,5.27,,,,,,,,,,,,,,,,,
2019-03-27,,4.53,,8.315000000000001,,5.57,11.325,,4.97,2.87,8.77,9.23,7.915,7.07,4.93,4.87,6.53,,,6.93,3.225,6.72,3.37,4.3,,7.3,3.215,,5.6,9.67,,,6.23,,,,,,,,,,,,,,,,,
2019-03-28,,4.33,2.615,5.83,,4.115,7.22,,3.215,2.5,7.015000000000001,6.17,6.6,4.859999999999999,2.57,3.9,3.73,,,7.27,2.2,5.1,2.7,2.83,,6.37,2.03,,3.05,6.83,,,5.07,,3.53,,,,,,,,,,,,,,,
2019-03-29,,8.015,7.07,13.27,,10.53,14.95,,9.73,10.6,11.14,14.87,12.67,10.5,8.315000000000001,7.5,,,,9.87,7.3,11.55,9.399999999999999,8.53,8.77,12.4,5.65,,10.0,15.17,,,11.6,,8.07,,,,,,,,,,,,,,,
2019-03-30,,10.73,10.3,14.815000000000001,11.57,11.17,15.4,,11.83,11.03,11.585,16.93,14.17,10.47,10.03,8.73,8.23,,,12.65,8.5,12.47,10.23,9.83,10.9,14.754999999999999,8.399999999999999,,11.45,16.73,,8.97,15.2,,9.68,,,,,,,,,,,,,,,
2019-03-31,,1.3,1.27,2.37,2.27,1.9300000000000002,4.015000000000001,,2.47,2.2,2.57,2.9,1.23,,1.9,1.55,,,,1.6,1.1,1.47,1.3,1.27,1.7149999999999999,1.83,0.8,,2.37,3.03,2.33,1.6,2.0,,1.45,,,,,,,,,,,,,,,
2019-04-01,,1.85,1.73,5.449999999999999,,3.55,4.75,,2.5,2.87,,6.9,2.77,,1.95,2.27,2.3,,,3.43,1.4849999999999999,3.04,1.67,1.8,2.63,3.17,0.97,,2.53,7.83,2.53,,3.17,,,,,,,,,,,,,,,,,
2019-04-02,,3.16,3.9,6.385,4.1,5.9,5.885,,4.9,3.97,,7.085,8.1,,4.13,4.33,4.97,,,5.6,3.05,6.37,3.33,3.4,8.47,5.8,2.6,,4.57,6.67,2.37,,6.23,,,,,,,,,,,,,,,,,
2019-04-03,,10.1,10.585,14.965,10.83,12.23,12.1,,11.135,9.9,,15.4,18.93,,10.6,8.57,9.0,,,12.815000000000001,8.88,15.93,11.100000000000001,9.23,13.47,14.2,7.9,,11.5,14.25,4.75,,16.4,,,,,,,,,,,,,,,,,
2019-04-04,,13.23,14.1,18.7,13.93,14.27,15.53,,13.6,12.05,,18.87,21.47,,13.0,10.93,11.03,,,15.715,11.18,17.93,14.47,12.3,15.57,16.37,10.37,,14.13,18.1,7.0,,20.17,,9.85,,,,,,,,,,,,,,,
